---
source: R[v4.4.3]::data.table[v1.17.0]::fwrite
creation_time_utc: 2025-04-04 18:13:20
schema:
  fields:
  - name: species
    type: character
  - name: posID
    type: numeric
  - name: tag
    type: character
  - name: time
    type: numeric
  - name: datetime
    type: POSIXct
  - name: x
    type: numeric
  - name: 'y'
    type: numeric
  - name: nbs
    type: numeric
  - name: varx
    type: numeric
  - name: vary
    type: numeric
  - name: speed_in
    type: numeric
  - name: speed_out
    type: numeric
  - name: x_raw
    type: numeric
  - name: y_raw
    type: numeric
  - name: n_aggregated
    type: integer
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
species,posID,tag,time,datetime,x,y,nbs,varx,vary,speed_in,speed_out,x_raw,y_raw,n_aggregated
red knot,13944,3038,1695501420,2023-09-23T20:37:00Z,650521.113566946,5902129.87049541,3,1.63168702302156,2.33053019606037,0.32166809731063,0.376529312818637,650518.975136787,5902128.31563463,9
red knot,13957.5,3038,1695501480,2023-09-23T20:38:00Z,650518.334084464,5902127.37567709,3,0.843918252874304,1.06545451541006,0.351227515570911,0.37978324219378,650518.696185816,5902127.16055558,18
red knot,13975.5,3038,1695501540,2023-09-23T20:39:00Z,650520.722837879,5902122.28241085,3,1.54046732040099,0.859482621705091,0.324071486250863,0.296081786429135,650520.415191503,5902122.47031565,18
red knot,13991,3038,1695501600,2023-09-23T20:40:00Z,650524.418089716,5902120.59926802,3,3.33610517738839,2.05189061588084,0.417676099685305,0.363052815538511,650523.042967355,5902120.0987438,13
red knot,14003,3038,1695501660,2023-09-23T20:41:00Z,650524.410427533,5902118.50255192,3,2.11879617517645,1.81136281825294,0.369521716066431,0.374997560783191,650523.766338329,5902117.6486097,11
red knot,14009,3038,1695501720,2023-09-23T20:42:00Z,650523.976079813,5902111.36859907,3,10.0804986953735,25.4206504821777,0.214044905291715,0.0102160681644721,650523.976079813,5902121.69165283,1
red knot,14014.5,3038,1695504240,2023-09-23T21:24:00Z,650550.450607653,5902093.61121584,3.5,2.22945929527283,2.09278044700623,0.258477459890154,0.281141214805815,650550.789781847,5902093.53842748,10
red knot,14029,3038,1695504300,2023-09-23T21:25:00Z,650552.205954559,5902090.9137979,3.05263157894737,1.18789562690291,2.14826518478816,0.155067396930215,0.14260141707121,650553.188056872,5902091.32833937,19
red knot,14048,3038,1695504360,2023-09-23T21:26:00Z,650549.855690062,5902089.24392619,3,0.637344872192003,1.97435829051644,0.314468776783638,0.322230221516707,650549.344223573,5902089.90472159,19
red knot,14066.5,3038,1695504420,2023-09-23T21:27:00Z,650546.483061518,5902090.90045692,3,0.744860879433009,2.24516169818831,0.297738701291527,0.299846281516252,650546.890301196,5902090.52870778,18
red knot,14084.5,3038,1695504480,2023-09-23T21:28:00Z,650541.296908145,5902092.32054829,3,1.34017056889004,1.54523939262202,0.270179347732996,0.28031651728805,650540.557070252,5902092.90846058,18
red knot,14101.5,3038,1695504540,2023-09-23T21:29:00Z,650537.974442703,5902087.55488186,3,1.58286139555275,1.3523618336767,0.211255967494456,0.188263908371685,650537.938315306,5902088.12871745,16
red knot,14116.5,3038,1695504600,2023-09-23T21:30:00Z,650534.888033298,5902087.47011688,3,2.40567682713878,2.49141576582072,0.432744249834362,0.436117532074928,650535.257963976,5902087.89994559,14
red knot,14132,3038,1695504660,2023-09-23T21:31:00Z,650535.569041014,5902085.41259942,3.05882352941176,1.1523944828337,0.939802860306209,0.462943201573062,0.460165204433772,650535.661466296,5902085.96963105,17
red knot,14148,3038,1695504720,2023-09-23T21:32:00Z,650536.100083275,5902085.96723449,3,3.23683345794678,3.20363823784722,0.365142335737143,0.369557746004353,650536.139046965,5902086.39029359,15
red knot,14163.5,3038,1695504780,2023-09-23T21:33:00Z,650523.182540145,5902081.84004628,3,0.825247270986437,0.786612585186959,0.273953828313256,0.269814381187747,650524.287954768,5902081.74034915,16
red knot,14180,3038,1695504840,2023-09-23T21:34:00Z,650517.595586186,5902080.20262037,3,1.9143185153552,1.4320981428285,0.39333798312521,0.39333798312521,650517.049057086,5902080.7653256,17
red knot,14196.5,3038,1695504900,2023-09-23T21:35:00Z,650519.42694088,5902083.12015972,3,1.35956810880452,2.43322786688805,0.457249058416928,0.490898215607279,650519.466879427,5902083.74671304,16
red knot,14214,3038,1695504960,2023-09-23T21:36:00Z,650515.577806857,5902080.55814231,3,0.714356447521009,0.59108223611298,0.195835993174217,0.180766414851925,650515.062527847,5902079.79169693,19
red knot,14233,3038,1695505020,2023-09-23T21:37:00Z,650516.091769702,5902079.41522248,3,2.03399557552179,1.84127905230113,0.188335800058257,0.198223368650285,650515.775615674,5902080.07742957,19
red knot,14252.5,3038,1695505080,2023-09-23T21:38:00Z,650515.950537881,5902080.42043257,3,0.79154191493988,1.22352951407433,0.216798798943215,0.194802382434684,650515.804185682,5902080.112406,20
red knot,14272.5,3038,1695505140,2023-09-23T21:39:00Z,650509.726161049,5902078.17477563,3,0.482705457806587,0.529009421467781,0.257031623157662,0.289017060356582,650509.508158326,5902078.12793215,20
red knot,14291,3038,1695505200,2023-09-23T21:40:00Z,650500.963679506,5902080.11061797,3,1.15247132456426,0.63074850953574,0.270435648148761,0.265925158650753,650501.037676709,5902080.05386142,17
red knot,14306.5,3038,1695505260,2023-09-23T21:41:00Z,650498.634443968,5902079.27973877,3,1.21233686379024,1.68889624002029,0.249610445681061,0.217692916810691,650497.660214859,5902078.75774696,14
red knot,14321.5,3038,1695505320,2023-09-23T21:42:00Z,650493.616183325,5902082.29542575,3,0.845988518558443,1.1888141259551,0.245167468354035,0.250584656425094,650493.721128823,5902081.75872568,16
red knot,14339,3038,1695505380,2023-09-23T21:43:00Z,650493.253409226,5902085.54286703,3,1.34418080454058,0.661293000065389,0.353699930545255,0.408355991044088,650493.105707357,5902086.18354231,19
red knot,14356,3038,1695505440,2023-09-23T21:44:00Z,650489.756491567,5902087.6957104,3,1.49803978708055,2.1313079155816,0.424539403546431,0.3468281897994,650488.79832391,5902086.16597882,15
red knot,14372,3038,1695505500,2023-09-23T21:45:00Z,650484.944453696,5902091.13012581,3,1.61665715478283,1.4680511043971,0.178441150865778,0.173990740822461,650484.63340988,5902091.25278267,17
red knot,14390.5,3038,1695505560,2023-09-23T21:46:00Z,650482.406917099,5902091.7056169,3,2.45209848403931,1.47327423810959,0.298736754935796,0.298736754935796,650483.224064248,5902090.93324513,20
red knot,14410,3038,1695505620,2023-09-23T21:47:00Z,650476.844201633,5902091.4521975,3,1.63163830632979,1.38532297432918,0.399966691369489,0.416412641010464,650476.93739705,5902091.51241071,19
red knot,14429,3038,1695505680,2023-09-23T21:48:00Z,650469.2463219,5902087.5128283,3,2.89641321663051,2.27366956911589,0.674376188302337,0.688236592244535,650469.412808266,5902088.09088249,19
red knot,14447,3038,1695505740,2023-09-23T21:49:00Z,650468.779514935,5902091.25054037,3,1.40573914075805,2.28019682428829,0.337870452299322,0.303998645353423,650468.358710634,5902092.05380839,17
red knot,14464.5,3038,1695505800,2023-09-23T21:50:00Z,650465.962836725,5902091.22890183,3,1.91984458911566,1.18218405158431,0.206963224043543,0.206963224043543,650466.06209781,5902092.03355149,18
red knot,14482.5,3038,1695505860,2023-09-23T21:51:00Z,650466.645229122,5902093.4150389,3,2.76088653081729,1.43083406377722,0.324259090378352,0.344526250638471,650467.319719531,5902093.66026116,18
red knot,14500,3038,1695505920,2023-09-23T21:52:00Z,650462.463293688,5902092.40033938,3,1.79394946956305,1.27111501842222,0.41881631323805,0.410482429751925,650462.473285267,5902093.56018209,17
red knot,14518,3038,1695505980,2023-09-23T21:53:00Z,650456.673034222,5902095.70251148,3,0.925468432275873,1.32004391189427,0.490330407534992,0.497388239665618,650456.771654389,5902093.848702,19
red knot,14535.5,3038,1695506040,2023-09-23T21:54:00Z,650451.394220592,5902098.83086183,3,0.89520909357816,0.970303773880004,0.305916418862586,0.308368346429915,650451.629891316,5902100.20795196,16
red knot,14550.5,3038,1695506100,2023-09-23T21:55:00Z,650439.188498233,5902111.41695033,3,1.21134522374796,0.934872430198047,0.480562313510766,0.482463569879038,650439.909373219,5902112.3118562,14
red knot,14558.5,3038,1695506160,2023-09-23T21:56:00Z,650427.215223435,5902116.88892176,3,5.29386591911317,5.19872462749481,0.212469210615147,0.334703750806303,650427.215223435,5902114.40051164,2
red knot,14563,3038,1695506220,2023-09-23T21:57:00Z,650394.92296212,5902152.77026361,3,1.35592080135735,0.718361718314033,0.876392462723951,0.896280307942373,650394.40167396,5902152.77026361,7
red knot,14575.5,3038,1695506280,2023-09-23T21:58:00Z,650377.238004806,5902191.29599083,3,0.452194476569141,0.209258484251705,0.844129026246411,0.80735941662141,650377.035585725,5902191.39705118,18
red knot,14593,3038,1695506340,2023-09-23T21:59:00Z,650370.044528357,5902209.11386721,3,1.92352887750909,0.822755465458009,0.321276387166614,0.319743744631161,650369.696862948,5902209.7587154,17
red knot,14608.5,3038,1695506400,2023-09-23T22:00:00Z,650365.52469166,5902214.42016225,3,2.33697914955567,2.93810706357567,0.661375013635069,0.660879887092019,650362.955169033,5902213.55933251,14
red knot,14623.5,3038,1695506460,2023-09-23T22:01:00Z,650360.329476585,5902218.16667984,3,2.02271815482527,1.35327481199056,0.207888840671396,0.200893563478344,650361.599427234,5902217.76602788,16
red knot,14640,3038,1695506520,2023-09-23T22:02:00Z,650357.387738598,5902219.66966804,3,6.01435522719651,3.43031972997329,0.354975450102453,0.354975450102453,650361.005499064,5902219.05091498,17
red knot,14656.5,3038,1695506580,2023-09-23T22:03:00Z,650355.505586961,5902220.26000679,3,3.92093105055392,2.60676308348775,0.389119279025395,0.389119279025395,650355.015502253,5902219.83109904,16
red knot,14672.5,3038,1695506640,2023-09-23T22:04:00Z,650354.288193233,5902219.28974615,3,2.21539545804262,0.960204123519361,0.483155795521286,0.52203562000476,650354.799698685,5902220.10363887,16
red knot,14688.5,3038,1695506700,2023-09-23T22:05:00Z,650349.653162079,5902226.0889756,3,6.4926337376237,1.70486975833774,0.661160857923377,0.655377645681981,650350.181543907,5902225.11842437,16
red knot,14702,3038,1695506760,2023-09-23T22:06:00Z,650349.295078474,5902224.85419991,3,9.26505490768054,2.5776397846947,0.391309083009038,0.498400917020783,650346.81914368,5902223.55061469,11
red knot,14708.5,3038,1695506820,2023-09-23T22:07:00Z,650337.646793328,5902224.089471,3,64.960008621216,37.0994939804077,0.853777985001216,0.0104841146137976,650344.73157843,5902226.22806264,2
red knot,14714.5,3038,1695507000,2023-09-23T22:10:00Z,650336.062834494,5902229.08531959,3,8.93445887565613,1.80235004425049,0.245750572484215,0.247571233887305,650335.690082986,5902227.82415119,10
red knot,14727,3038,1695507060,2023-09-23T22:11:00Z,650337.253724795,5902228.20099264,3,4.62407338460287,1.97421658833822,0.164208537165246,0.161596880948013,650337.287051394,5902228.69576285,15
red knot,14743,3038,1695507120,2023-09-23T22:12:00Z,650338.859350701,5902227.45169169,3.05882352941176,3.66357016975904,3.27772359039545,0.380050474470646,0.380050474470646,650338.369311992,5902228.69506116,17
red knot,14761.5,3038,1695507180,2023-09-23T22:13:00Z,650338.504226135,5902227.60886003,3,2.28992063641548,1.06016401946545,0.323241368622035,0.325583270433082,650337.697364191,5902228.10096174,20
red knot,14779,3038,1695507240,2023-09-23T22:14:00Z,650335.504243326,5902228.56187121,3,2.10124612384372,1.21996290630765,0.286839689109164,0.283717153361102,650335.542144097,5902228.83078046,15
red knot,14794.5,3038,1695507300,2023-09-23T22:15:00Z,650332.322022498,5902228.06254397,3,1.40439564269036,1.38947425875813,0.206917864699627,0.206917864699627,650332.568958518,5902229.92471589,16
red knot,14811.5,3038,1695507360,2023-09-23T22:16:00Z,650328.664872966,5902229.06631989,3,1.15019691358378,0.938009074440709,0.321389409581332,0.321389409581332,650329.278226059,5902229.40046263,18
red knot,14830,3038,1695507420,2023-09-23T22:17:00Z,650322.383427433,5902229.09689184,3,2.34320115911003,1.70374101416886,0.488990959188971,0.488990959188971,650322.551684614,5902229.72481823,19
red knot,14847.5,3038,1695507480,2023-09-23T22:18:00Z,650324.879123212,5902231.14231031,3,4.1572825461626,2.08042176999152,0.33367529772394,0.418505202373682,650325.711856973,5902232.20563258,16
red knot,14863.5,3038,1695507540,2023-09-23T22:19:00Z,650320.428717138,5902227.63216143,3,4.34016007930041,1.98069843929261,0.278298825567483,0.22216068529542,650320.374017135,5902228.23194719,16
red knot,14877,3038,1695507600,2023-09-23T22:20:00Z,650319.543903029,5902226.0735868,3,4.18149322320607,1.88981387240828,0.198653773102695,0.157708957187989,650320.494330972,5902227.54564141,11
red knot,14884,3038,1695507840,2023-09-23T22:24:00Z,650312.946439961,5902228.78902771,3,26.3969650268554,9.90076552497015,1.80050027166816,1.8786184274839,650315.844230381,5902226.170499,3
red knot,14886,3038,1695508200,2023-09-23T22:30:00Z,650237.845859516,5902301.42863934,3,4.75577116012573,1.89130389690399,0.243029722428315,0.131736322880339,650237.845859516,5902301.42863934,1
red knot,14887,3038,1695509040,2023-09-23T22:44:00Z,650153.729654755,5902361.79635139,3,80.6728134155273,9.964599609375,0.131736322880339,0.0003680138857845,650145.503221551,5902389.71690303,1
red knot,14893,3038,1695510000,2023-09-23T23:00:00Z,650152.149806306,5902362.67641945,3,3.51454558254274,0.468838573487337,0.257413157304918,0.327968836012609,650151.931009726,5902362.76414614,11
red knot,14908,3038,1695510060,2023-09-23T23:01:00Z,650154.012883713,5902362.50544015,3.05263157894737,3.50975106363482,0.414896227976622,0.497846338173661,0.456978944506799,650152.638867327,5902362.94424135,19
red knot,14924.5,3038,1695510120,2023-09-23T23:02:00Z,650155.49441944,5902361.43604109,3,4.86142623667815,0.907056282977669,0.28700348954875,0.30363637930283,650153.672089538,5902361.30958909,14
red knot,14940.5,3038,1695510180,2023-09-23T23:03:00Z,650153.3616917,5902362.04220006,3,2.61692633452239,0.395884568308607,0.381673604876984,0.376988341307874,650153.756165023,5902362.10789969,18
red knot,14958.5,3038,1695510240,2023-09-23T23:04:00Z,650155.813018403,5902362.3040524,3,2.27777927304492,0.437815794238338,0.521378250455298,0.513126821993458,650154.171484156,5902362.07496342,18
red knot,14976,3038,1695510300,2023-09-23T23:05:00Z,650155.111952866,5902361.07657475,3,3.26673279666571,0.514996356205132,0.304811470216502,0.304811470216502,650155.363803399,5902360.82404114,17
red knot,14992,3038,1695510360,2023-09-23T23:06:00Z,650155.268870433,5902361.51984187,3,2.66169715033637,0.705648065143162,0.155516185014922,0.161416805671113,650155.753969751,5902361.75855222,15
red knot,15009,3038,1695510420,2023-09-23T23:07:00Z,650158.541905017,5902362.11069953,3,1.35694429286629,0.369784629245875,0.382639725780508,0.377981341051936,650158.696714164,5902361.46761238,19
red knot,15028.5,3038,1695510480,2023-09-23T23:08:00Z,650156.521355188,5902362.4222302,3,1.57325306415558,0.349267922639847,0.381340700757952,0.381340700757952,650157.23799264,5902361.85515726,20
red knot,15047.5,3038,1695510540,2023-09-23T23:09:00Z,650156.088854026,5902362.09286767,3,0.90081892778844,0.228719925438916,0.14891673114368,0.152322025214321,650156.919178997,5902362.60395316,18
red knot,15066.5,3038,1695510600,2023-09-23T23:10:00Z,650154.836281888,5902362.39784709,3,0.788215937614441,0.221481103301048,0.128814410017856,0.126970378889336,650154.815967373,5902362.31191828,20
red knot,15086,3038,1695510660,2023-09-23T23:11:00Z,650156.493218572,5902362.26950378,3,1.07329651787671,0.280099846979918,0.228395571657144,0.254729136199851,650156.41346159,5902362.39740641,19
red knot,15104.5,3038,1695510720,2023-09-23T23:12:00Z,650155.476756515,5902361.77855833,3,0.702949259016249,0.203357360981129,0.175335237059325,0.146182326114181,650155.459570011,5902362.08527672,18
red knot,15121.5,3038,1695510780,2023-09-23T23:13:00Z,650156.486900985,5902362.29840698,3,0.682331250980496,0.209099766798317,0.115687335825502,0.115687335825502,650156.510503506,5902362.24426305,16
red knot,15138,3038,1695510840,2023-09-23T23:14:00Z,650156.242123165,5902362.86651559,3,0.845650616814108,0.226297084847949,0.211273267001743,0.211273267001743,650155.494763888,5902362.75103365,17
red knot,15155.5,3038,1695510900,2023-09-23T23:15:00Z,650156.104046562,5902362.94940482,3,1.06773836230054,0.256720027069987,0.197112082374527,0.197112082374527,650156.345700354,5902362.84097671,18
red knot,15174,3038,1695510960,2023-09-23T23:16:00Z,650154.284509937,5902362.35200203,3,1.19175480079123,0.255658761286009,0.265594396307051,0.265594396307051,650154.523365186,5902362.79204369,19
red knot,15192.5,3038,1695511020,2023-09-23T23:17:00Z,650154.081828171,5902362.20456075,3,1.33152726844505,0.267313792381758,0.216060481803799,0.216060481803799,650153.837761119,5902362.22813498,18
red knot,15210.5,3038,1695511080,2023-09-23T23:18:00Z,650155.647995554,5902362.00722225,3,0.944802154729396,0.220086309644911,0.265359347643351,0.27010839365608,650155.871316066,5902361.8940053,18
red knot,15228.5,3038,1695511140,2023-09-23T23:19:00Z,650155.768370502,5902362.08005291,3,1.50225909256641,0.298556338857721,0.140282087152417,0.143862143263868,650155.185473538,5902362.11217733,18
red knot,15246,3038,1695511200,2023-09-23T23:20:00Z,650154.37112019,5902361.9775624,3,1.12867574130788,0.286847706897036,0.183112371565641,0.174293322257686,650153.183678204,5902362.05657687,17
red knot,15264,3038,1695511260,2023-09-23T23:21:00Z,650154.657553398,5902360.89233862,3,0.631066087210278,0.162231323131234,0.235760186058852,0.250870057997808,650155.030912541,5902361.16355956,19
red knot,15282.5,3038,1695511320,2023-09-23T23:22:00Z,650155.259310563,5902361.23209874,3,1.4949809651316,0.509922054814703,0.159813757959998,0.1438644486911,650155.303372071,5902360.82705853,18
red knot,15301,3038,1695511380,2023-09-23T23:23:00Z,650155.738130782,5902361.66476624,3,0.986597646306425,0.393075392186807,0.125790174738516,0.141871416470901,650155.369109865,5902361.28041811,19
red knot,15320,3038,1695511440,2023-09-23T23:24:00Z,650154.114301659,5902361.78319944,3,0.508034490812518,0.146163968168137,0.212301054900197,0.196219813167812,650154.303271918,5902361.87469442,19
red knot,15339,3038,1695511500,2023-09-23T23:25:00Z,650155.428309058,5902361.80088598,3,0.605252246116998,0.167806100316986,0.119544526719434,0.119544526719434,650155.534976861,5902362.00481836,19
red knot,15357.5,3038,1695511560,2023-09-23T23:26:00Z,650155.85677243,5902361.3037035,3,0.74795397122701,0.189187126395143,0.14577912465173,0.14577912465173,650155.558082065,5902361.45350941,18
red knot,15375.5,3038,1695511620,2023-09-23T23:27:00Z,650156.003824989,5902362.23548861,3,0.688794589337007,0.204711753645061,0.269988855637074,0.269988855637074,650155.895596203,5902362.18106347,18
red knot,15392.5,3038,1695511680,2023-09-23T23:28:00Z,650153.626592356,5902360.38103339,3,2.53215152025223,0.342557862401009,0.0714828294706946,0.0781571563493565,650154.885999468,5902360.09018993,16
red knot,15409,3038,1695511740,2023-09-23T23:29:00Z,650153.981364211,5902358.39336559,3,2.70705073267531,0.426746780072117,0.257257140786685,0.250975421371474,650153.479625612,5902359.01482533,17
red knot,15426.5,3038,1695511800,2023-09-23T23:30:00Z,650152.11530005,5902358.87965546,3,3.31924054946428,0.510186929761627,0.378518514047127,0.402494791058967,650152.464729698,5902358.88249111,18
red knot,15444.5,3038,1695511860,2023-09-23T23:31:00Z,650154.075543121,5902359.08046028,3,2.8039824138453,0.443655277475899,0.173166034854949,0.161316544231669,650153.813077893,5902359.50904725,18
red knot,15463,3038,1695511920,2023-09-23T23:32:00Z,650150.471383337,5902359.99077333,3,5.05210070200574,0.855156735370033,0.353904089804123,0.453488113957235,650150.783985143,5902360.5223604,19
red knot,15482,3038,1695511980,2023-09-23T23:33:00Z,650153.717597563,5902360.54149821,3,5.31024125540356,0.615981249267705,0.22515676370303,0.139703495322797,650156.463286136,5902359.67804709,19
red knot,15499,3038,1695512040,2023-09-23T23:34:00Z,650157.126661234,5902357.7959334,3,4.63236701117622,0.636037737528484,0.379144579775482,0.346693478796895,650156.917909945,5902358.17943219,15
red knot,15516,3038,1695512100,2023-09-23T23:35:00Z,650155.929763196,5902359.15946616,3,3.56242651424249,0.467774980946591,0.643166621681545,0.643166621681545,650156.057168055,5902359.71629664,19
red knot,15535.5,3038,1695512160,2023-09-23T23:36:00Z,650155.140396193,5902359.0511365,3,3.52507083892823,0.436384865045547,0.258078467496301,0.258078467496301,650156.566124132,5902359.0233027,20
red knot,15554.5,3038,1695512220,2023-09-23T23:37:00Z,650158.065537609,5902358.973469,3,3.32545721383742,0.404030791035405,0.28480862094528,0.28480862094528,650158.111777127,5902359.11678362,18
red knot,15572.5,3038,1695512280,2023-09-23T23:38:00Z,650157.053246398,5902358.51249292,3,5.58927265214332,0.638480803112925,0.714695659647177,0.714695659647177,650156.84463198,5902358.19706893,18
red knot,15590.5,3038,1695512340,2023-09-23T23:39:00Z,650154.600020788,5902359.5631809,3,3.2511479648543,0.479732913735473,0.363403922603886,0.451744294326,650154.42483776,5902359.44750811,18
red knot,15609.5,3038,1695512400,2023-09-23T23:40:00Z,650155.447767358,5902358.83377413,3,5.80648351669312,0.678900583982468,0.985663926991268,0.95488896754615,650155.45437669,5902359.30248551,20
red knot,15628.5,3038,1695512460,2023-09-23T23:41:00Z,650159.532298004,5902359.09077167,3,7.79589509375302,0.835481337559076,0.881729291160442,1.04652968417463,650155.25113451,5902358.6530246,18
red knot,15646.5,3038,1695512520,2023-09-23T23:42:00Z,650156.469959536,5902358.02752984,3,8.22103681682069,0.846730950437946,0.550082743342553,0.331136377989712,650159.843425842,5902358.00241818,18
red knot,15665,3038,1695512580,2023-09-23T23:43:00Z,650151.193233277,5902358.65306372,3,8.23479971000693,0.894879837775825,0.33289302277627,0.33289302277627,650150.520469232,5902359.0500408,19
red knot,15684.5,3038,1695512640,2023-09-23T23:44:00Z,650154.370226901,5902359.00762407,3,6.97941354751587,0.811070344448089,0.387585889619163,0.387585889619163,650153.392598347,5902358.36085363,20
red knot,15703,3038,1695512700,2023-09-23T23:45:00Z,650158.243006865,5902359.40507967,3,6.78974469722761,0.755426561956174,0.420630831729307,0.429083582052342,650158.405618505,5902359.39217157,17
red knot,15720.5,3038,1695512760,2023-09-23T23:46:00Z,650157.191283023,5902358.90941239,3,4.696210767016,0.494024532812613,0.471428412974201,0.491337558318641,650155.796836017,5902359.32861351,18
red knot,15738.5,3038,1695512820,2023-09-23T23:47:00Z,650157.037893033,5902359.63691946,3,6.05681718425986,0.5595097085576,0.382122957503253,0.412307934259826,650157.028632581,5902359.68161021,18
red knot,15756,3038,1695512880,2023-09-23T23:48:00Z,650153.421392751,5902359.27447653,3,6.76571557596068,0.621552127455345,0.282425668304519,0.220932082815705,650155.275367522,5902359.40077968,17
red knot,15774,3038,1695512940,2023-09-23T23:49:00Z,650155.349840733,5902359.25130038,3,6.65362722127391,0.540265936600535,0.484749784840507,0.484749784840507,650154.248646737,5902359.09709493,19
red knot,15793,3038,1695513000,2023-09-23T23:50:00Z,650156.239024876,5902359.57019741,3,7.13633945708129,0.717654151599493,0.743959981401951,0.768416799998199,650156.848204058,5902360.02684117,19
red knot,15812.5,3038,1695513060,2023-09-23T23:51:00Z,650156.45838425,5902357.98343005,3,6.20505601882935,0.493639892339706,0.319973457481689,0.336763059182225,650156.076185878,5902358.37639638,20
red knot,15832,3038,1695513120,2023-09-23T23:52:00Z,650152.597483521,5902360.0221052,3,6.40332705426415,0.519671300111385,0.517027528730367,0.474897445186187,650151.627883867,5902360.38512445,19
red knot,15851,3038,1695513180,2023-09-23T23:53:00Z,650150.667061248,5902365.76006499,3,1.14823076269303,0.16846352832139,0.503843294696204,0.504732354038596,650150.411218305,5902365.54202551,19
red knot,15868,3038,1695513240,2023-09-23T23:54:00Z,650154.086817727,5902385.71670562,3,6.2668804804484,0.530126728481717,0.483101831591779,0.481975689758084,650156.699437128,5902385.73635981,15
red knot,15884.5,3038,1695513300,2023-09-23T23:55:00Z,650152.770820531,5902386.46090392,3,7.57548761956486,0.811283555295733,0.502479391673435,0.700572848174162,650155.360350352,5902387.4813744,18
red knot,15901,3038,1695513360,2023-09-23T23:56:00Z,650151.011733563,5902388.33788079,3,10.509077267117,0.96690288649665,0.732806314070995,0.495094166270122,650150.428134754,5902388.41145473,15
red knot,15915.5,3038,1695513420,2023-09-23T23:57:00Z,650154.742023435,5902388.80420842,3,16.2483211439483,2.67512756951001,0.590049206602991,0.727454796053186,650156.112597412,5902390.60196047,14
red knot,15931.5,3038,1695513480,2023-09-23T23:58:00Z,650155.47187135,5902390.32873081,3,9.69698705790956,0.923734782654562,0.433439426834736,0.329536033985008,650155.223167763,5902389.77024457,18
red knot,15950,3038,1695513540,2023-09-23T23:59:00Z,650154.487691364,5902390.50921611,3,9.9977904343539,0.9444468595975,0.291225524325544,0.304437098954316,650151.018408941,5902389.85566975,19
bar-tailed godwit,2.5,3063,1695439620,2023-09-23T03:27:00Z,651592.196742792,5902216.55809779,15.25,0.131608661264181,0.551500849425793,11.5061397592791,12.5965139932093,651592.196742792,5902212.20189225,4
bar-tailed godwit,14.5,3063,1695439680,2023-09-23T03:28:00Z,651918.908817355,5902133.3707955,13.6,0.0416964159905911,0.105490861833096,9.07045308893346,8.76225312412347,651918.592957068,5902133.55693409,20
bar-tailed godwit,34.5,3063,1695439740,2023-09-23T03:29:00Z,652431.510774433,5902167.46659063,7.55,0.372064995914698,0.34023239582777,13.1508240455342,13.5111593436363,652431.510774433,5902167.37125537,20
bar-tailed godwit,50.5,3063,1695439800,2023-09-23T03:30:00Z,652889.209101269,5902478.71079113,4.16666666666667,3.39764130612215,1.70993667178684,7.35755151279997,5.94835623272985,652890.533700616,5902478.98616463,12
bar-tailed godwit,61,3063,1695439860,2023-09-23T03:31:00Z,652922.700082325,5902508.52615954,3,7.39760541327206,2.88097768948402,0.296569414412923,0.303680681694525,652921.774645357,5902506.98715021,9
bar-tailed godwit,73.5,3063,1695439920,2023-09-23T03:32:00Z,652915.052905465,5902512.83561301,3,4.44599507004023,2.34383149445057,0.34259452263013,0.386054217183489,652914.186243977,5902513.72276347,16
bar-tailed godwit,86.5,3063,1695439980,2023-09-23T03:33:00Z,652907.560683865,5902524.04177157,3.1,8.47440756797791,4.49087898254395,0.35010462527353,0.274168973434714,652905.427179286,5902524.15378692,10
bar-tailed godwit,95.5,3063,1695440040,2023-09-23T03:34:00Z,652901.624231892,5902531.48173701,3.25,8.63311637192965,6.00997381657362,0.22882325598495,0.22882325598495,652896.977572143,5902531.0362954,8
bar-tailed godwit,106.5,3063,1695440100,2023-09-23T03:35:00Z,652895.820461234,5902539.09113795,3,4.44163804394858,2.85354686756523,0.310376668368857,0.327168438912858,652894.838984868,5902539.3870876,14
bar-tailed godwit,122.5,3063,1695440160,2023-09-23T03:36:00Z,652889.496712431,5902546.16167645,3,3.54676098588072,2.90222636122763,0.367871695618582,0.364950981955749,652889.924426137,5902545.29841998,18
bar-tailed godwit,140.5,3063,1695440220,2023-09-23T03:37:00Z,652876.68971072,5902550.28598744,3.05555555555556,3.16322251013768,2.64340798060099,0.404757034069725,0.39461748175389,652876.326380491,5902549.73274253,18
bar-tailed godwit,156.5,3063,1695440280,2023-09-23T03:38:00Z,652875.654316842,5902525.2964515,3,5.40830347002769,5.80491314615522,1.97412305315704,2.31194023617701,652877.414151274,5902526.28334746,14
bar-tailed godwit,171.5,3063,1695440340,2023-09-23T03:39:00Z,652703.200431531,5902280.24287693,3,3.22001871094108,2.80491860210896,7.90256293012387,8.16571486324091,652703.200431531,5902280.24287693,16
bar-tailed godwit,189.5,3063,1695440400,2023-09-23T03:40:00Z,652311.397614896,5902048.83257138,3.95,1.98967996448278,1.18136191546917,7.05730926085533,6.92900104344901,652310.818137072,5902049.73156382,20
